appid,0,1,2,3,4,5,6,7
423880,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
424830,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0
424840,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0
426000,0.0,0.0,4.0,3.0,5.0,5.0,0.0,0.0
426040,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
426690,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
427190,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
427520,5.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0
427730,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
427780,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
427980,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
428900,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
428950,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
429280,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
429330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
429470,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
429700,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
430960,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
431240,3.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0
431710,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
431960,2.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0
432470,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
433340,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
433850,0.0,5.0,0.0,0.0,5.0,0.0,3.0,0.0
433950,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
434210,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
434250,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0
434800,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
435150,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435400,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
435530,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0
436180,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
438020,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0
438030,0.0,0.0,0.0,2.0,5.0,4.0,0.0,0.0
438080,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
438100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
438180,0.0,0.0,2.0,0.0,5.0,4.0,0.0,0.0
438480,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
438740,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
439190,0.0,0.0,0.0,2.0,5.0,3.0,0.0,0.0
439250,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
439910,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
440730,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
440760,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
440900,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
441670,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
441870,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
442070,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442120,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
443580,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
444090,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
444160,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
444220,0.0,0.0,3.0,3.0,5.0,5.0,0.0,0.0
444480,0.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0
445230,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
446020,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
446640,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
447850,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
447890,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
448000,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
448010,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
448070,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0
448280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
448440,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
448470,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
448510,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448630,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0
448780,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0
448850,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449200,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
449220,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0
449530,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
449540,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
449940,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
449960,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450190,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
450390,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
450850,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
450860,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
451880,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0
452440,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
453100,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0
453820,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0
453850,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
454200,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0
454690,0.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0
454890,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
455710,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
455940,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
457140,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
457210,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
457480,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
457570,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
457590,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
457820,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
458730,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
460120,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
460790,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
460930,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
461010,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
461640,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
461730,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0
461880,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0
461890,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
461950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
462220,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
462780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
462960,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
463030,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
463100,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0
463110,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
463210,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0
463220,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0
463710,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0
463930,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
464920,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
464960,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
465240,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465520,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
466240,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0
466300,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466500,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0
466730,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
466840,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0
467000,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
467370,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
467390,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
467950,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
468310,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
468320,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
468490,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0
469610,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469730,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
469890,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0
470210,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
470220,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
470270,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
470780,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
472680,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
473140,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
473460,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
473470,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
473560,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
473670,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
474010,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
474210,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
474830,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
474910,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
474960,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0
475150,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475190,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
475550,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
476480,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0
477160,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
477290,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
478010,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
480490,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
482330,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
482890,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
483420,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
484950,0.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0
485310,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
485330,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0
485350,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
485370,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
485390,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0
485450,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
485490,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
485610,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
485670,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
485730,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0
485950,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
486150,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
486360,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
486880,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
487180,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
487220,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0
487430,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
487580,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
487590,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
487600,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
488580,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
488790,3.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0
489140,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
489220,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0
489360,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
489520,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0
489830,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
489890,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
489900,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
489940,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
490220,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
490820,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0
490980,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
491580,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
491620,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
491650,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
491950,0.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0
493340,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
493540,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
493650,0.0,0.0,2.0,0.0,5.0,2.0,0.0,0.0
493700,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0
493710,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0
494290,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
495780,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
495890,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
496550,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
496680,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0
496690,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0
497050,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0
497260,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
497400,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
498030,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
498040,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
498050,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
498240,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
498320,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
498660,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0
499420,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0
499520,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500580,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
501300,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502140,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0
502910,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
503300,0.0,0.0,3.0,0.0,4.0,5.0,0.0,0.0
503820,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0
504210,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504230,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
504490,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
505210,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0
507380,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
507390,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
507400,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
508170,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
508180,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
508190,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
508200,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
508290,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0
508540,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
508900,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
509110,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0
509220,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
509600,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
510840,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0
512250,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0
512300,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
512640,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0
512790,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513510,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
513570,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
513590,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0
513610,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
513620,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
513780,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0
514470,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
514480,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
514490,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
514660,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
514900,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0
515470,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
515690,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0
515910,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
517000,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
518580,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518790,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
518800,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
519860,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520520,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
521130,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
521230,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0
521500,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
522210,0.0,0.0,0.0,2.0,5.0,5.0,0.0,0.0
522570,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0
523150,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
523780,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
524220,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524850,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
526540,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
526740,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
526880,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
527450,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
527750,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
527760,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0
527770,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0
527790,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
528510,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0
528660,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0
529240,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
529590,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
529760,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0
530330,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
530620,0.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0
531640,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532210,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0
533300,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0
533330,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
533820,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
535230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
535520,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
535760,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
535930,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536410,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
537340,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
537800,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
538590,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0
539440,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
539450,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
539720,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
540020,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0
540900,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
541370,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0
542340,0.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0
542350,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
542690,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
542710,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
542730,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
542740,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
543460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
544140,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
544750,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545410,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0
545690,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
545700,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0
546340,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
546400,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0
546930,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
546980,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0
546990,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0
547960,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0
548430,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550080,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
550670,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
550900,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0
551110,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
552440,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552520,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
552570,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
553340,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
553640,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
554310,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
554620,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
555220,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
555570,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
555710,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
556160,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0
556280,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
556870,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
557580,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
557600,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557680,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
558990,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559610,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
562220,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0
562240,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0
562270,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0
562360,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0
562730,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
563120,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
563560,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
566190,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
566670,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
567280,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
567290,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
567580,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
567680,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
568220,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
569480,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
569610,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
570940,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
571310,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571740,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
573040,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
574820,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
575490,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
575510,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0
575550,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0
575640,0.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0
575700,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
575780,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
575830,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
575840,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
575860,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
576030,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576470,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0
577740,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
577800,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
578080,1.0,2.0,5.0,0.0,2.0,0.0,2.0,0.0
578850,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
580170,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
581030,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
581100,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
581820,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
582010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582160,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
582270,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
582620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
583490,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
583760,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
583950,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
